Taxonomic Status - Note,Family,Accepted Plant Name,Accepted Genus Name,Accepted Species Name,Reported Latin Name,Reported Genus Name,Reported Species Name,Reported Synonym 1,Reported Synonym 2,Reported Synonym 3,# of Herbivores,Herbivore Common Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biome 1,Biome 1,Biome 2,Biome 3,Plant Habit,Annual/Perrenial,"Height (m) (3106, 3107)",Leaf Dry Matter Content (g/g-1) (47),"SLA (mm2/mg-1) (3115, 3116, 3117)",Flower size (cm2) (if applicable) (913),Fruit Producing (Y/N),Fruit Size (if applicable) (919),Seed Size (mg) (if applicable) (26),Nitrogen Content (mg/g) (14),Cultivated (Y/N),Physical defense (if applicable)  (345),Chemical defense (if applicable) (346),Main part of plant consumed,Congener Used (if applicable),Citations (herbivore diet),,,Citation (plant traits),Citation
Accepted,Rubiaceae,Pavetta,Pavetta,NA,Pavetta sp.,Pavetta,NA,,,,1,Maxwell's duiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Pavetta graciliflora,Pavetta,graciliflora,Pavetta graciliflora,Pavetta,graciliflora,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Pavetta subcana var. longiflora,Pavetta,subcana,Pavetta albertina,Pavetta,albertina,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Pentanisia angustifolia,Pentanisia,angustifolia,Pentanisia angustifolia,Pentanisia,angustifolia,,,,1,Steenbok,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Prismatomeris glabra,Prismatomeris,glabra,Prismatomeris glabra,Prismatomeris,glabra,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Prismatomeris tetrandra,Prismatomeris,tetrandra,Prismatomeris malayana,Prismatomeris,malayana,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria,Psychotria,NA,Psychotria sp.,Psychotria,NA,,,,4,Baird's Tapir,Malayan Tapir,Mountain Tapir,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria carthagenensis,Psychotria,carthagenensis,Psychotria carthagenensis,Psychotria,carthagenensis,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria cupularis,Psychotria,cupularis,Psychotria cupularis,Psychotria,cupularis,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria hazenii,Psychotria,hazenii,Psychotria hazenii,Psychotria,hazenii,,,,1,Mountain Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria limonensis,Psychotria,limonensis,Psychotria limonensis,Psychotria,limonensis,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria mapourioides,Psychotria,mapourioides,Psychotria mapourioides,Psychotria,mapourioides,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria marginata,Psychotria,marginata,Psychotria marginata,Psychotria,marginata,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria medusula,Psychotria,medusula,Psychotria medusula,Psychotria,medusula,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria microbotrys,Psychotria,microbotrys,Psychotria microbotrys,Psychotria,microbotrys,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria racemosa,Psychotria,racemosa,Psychotria racemosa,Psychotria,racemosa,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psychotria tenuifolia,Psychotria,tenuifolia,Psychotria tenufolia,Psychotria,tenufolia,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Psydrax obovata subsp. obovata,Psydrax,obovata,Canthium obovatum,Canthium,obovatum,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Randia,Randia,NA,Randia,Randia,NA,,,,1,Baird's Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Randia aculeata,Randia,aculeata,Randia aculeata,Randia,aculeata,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Randia capitata,Randia,capitata,Raindia capitatum,Raindia,capitatum,,,,1,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Randia dasycarpa,Randia,dasycarpa,Randia dasycarpa,Randia,dasycarpa,,,,1,Banteng,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rothmannia capensis,Rothmannia,capensis,Rothmannia capensis,Rothmannia,capensis,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rothmannia macrophylla,Rothmannia,macrophylla,Rothmania macrophylla,Rothmania,macrophylla,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rubia cordifolia,Rubia,cordifolia,Rubia cordata,Rubia,cordata,,,,1,Bongo,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rubia peregrina,Rubia,peregrina,Rubia peregrina,Rubia,peregrina,,,,1,Italian Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rubia tenuifolia,Rubia,tenuifolia,Rubia tenuifolia,Rubia,tenuifolia,,,,1,Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rudgea guianensis,Rudgea,guianensis,Rudgea guianensis,Rudgea,guianensis,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Rytigynia canthioides,Rytigynia,canthioides,Rytigynia canthioides,Rytigynia,canthioides,,,,1,Maxwell's Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Sarcocephalus latifolius,Sarcocephalus,latifolius,Sarcocephalis latifolius,Sarcocephalis,latifolius,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Schradera surinamensis,Schradera,surinamensis,Schradera surinamesis,Schradera,surinamesis,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Sherardia arvensis,Sherardia,arvensis,Sherardia arvensis,Sherardia,arvensis,,,,1,Italian Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Spermacoce,Spermacoce,NA,Borreria sp.,Borreria,NA,Borreria,,,1,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Spermacoce radiata,Spermacoce,radiata,Borretia radiasa,Borretia,radiasa,,,,1,Kob,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Tamilnadia uliginosa,Tamilnadia,uliginosa,Xeromphis uliginosa,Xeromphis,uliginosa,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Tarenna graveolens,Tarenna,graveolens,Tarenna graveolens,Tarenna,graveolens,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Timonius wallichianus,Timonius,wallichianus,Timonius wallichianus,Timonius,wallichianus,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Tricalysia,Tricalysia,NA,Tricalysia sp.,Tricalysia,NA,,,,1,Black duiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Uncaria cordata,Uncaria,cordata,Uncaria cordata,Uncaria,cordata,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Urophyllum,Urophyllum,NA,Urophyllum sp.,Urophyllum,NA,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Urophyllum glabrum,Urophyllum,glabrum,Urophyllum glabrum,Urophyllum,glabrum,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Vangueria infausta,Vangueria,infausta,Vangueria infausta,Vangueria,infausta,,,,1,Impala,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Vangueria parvifolia,Vangueria,parvifolia,Vangueria parvifolia,Vangueria,parvifolia,,,,1,Common eland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rubiaceae,Vangueria randii,Vangueria,randii,Vangueria randii,Vangueria,randii,,,,1,Impala,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Aegle marmelos,Aegle,marmelos,Aegle marmelos,Aegle,marmelos,,,,3,Four-horned antelope or chousingha,Nilgai,Chital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Agathosma,Agathosma,NA,Agathosma sp.,Agathosma,NA,,,,1,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Chloroxylon swietenia,Chloroxylon,swietenia,Chloroxylon sweitenia,Chloroxylon,sweitenia,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Clausena anisata,Clausena,anisata,Clausena anisata,Clausena,anisata,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Harrisonia perforata,Harrisonia,perforata,Harrisonia perforate,Harrisonia,perforate,,,,1,Banteng,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Murraya koenigii,Murraya,koenigii,Murraya koenigii,Murraya,koenigii,,,,1,Nilgai,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Phellodendron amurense,Phellodendron,amurense,Phellodendron amurense,Phellodendron,amurense,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Ptaeroxylon obliquum,Ptaeroxylon,obliquum,Ptaeroxylon obliquum,Ptaeroxylon,obliquum,,,,1,Blue Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Ruta montana,Ruta,montana,Ruta montana,Ruta,montana,,,,1,Cuvier's gazelle,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Skimmia,Skimmia,NA,Skimmia sp.,Skimmia,NA,,,,1,Himalayan Tahr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Skimmia laureola,Skimmia,laureola,Skimmia laureola,Skimmia,laureola,,,,1,Gray goral,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Toddalia asiatica,Toddalia,asiatica,Toddalia asiatica,Toddalia,asiatica,,,,1,Bongo,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Zanthoxylum,Zanthoxylum,NA,Zanthoxylum sp.,Zanthoxylum,NA,,,,3,Baird's Tapir,Lowland Tapir,Mexican red brocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Zanthoxylum capense,Zanthoxylum,capense,Zanthoxylum capense,Zanthoxylum,capense,,,,1,"Gray Duiker, Common Duiker",NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Rutaceae,Zanthoxylum piperitum,Zanthoxylum,piperitum,Zanthoxylum piperitum,Zanthoxylum,piperitum,,,,1,Japanese Serow,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Casearia,Casearia,NA,Casearia sp.,Casearia,NA,,,,2,Lowland Tapir,Baird's Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Casearia gladiiformis,Casearia,gladiiformis,Casearia gladiiformis,Casearia,gladiiformis,,,,1,Red Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Casearia tomentosa,Casearia,tomentosa,Casearia tomentosa,Casearia,tomentosa,,,,1,Nilgai,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis abyssinica,Dovyalis,abyssinica,Dovyalis abyssinica,Dovyalis,abyssinica,,,,2,Bongo,Menelik's bushbuck,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis caffra,Dovyalis,caffra,Dovyalis caffra,Dovyalis,caffra,,,,1,Red Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis longispina,Dovyalis,longispina,Dovyalis longispina,Dovyalis,longispina,,,,1,Red duiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis macrocalyx,Dovyalis,macrocalyx,Dovyalis macrocalyx,Dovyalis,macrocalyx,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis rotundifolia,Dovyalis,rotundifolia,Dovyalis rotundifolia,Dovyalis,rotundifolia,,,,1,"Gray Duiker, Common Duiker",NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Dovyalis zeyheri,Dovyalis,zeyheri,Dovyalis zeyheri,Dovyalis,zeyheri,,,,1,Red duiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Flacourtia indica,Flacourtia,indica,Flacourtia indica,Flacourtia,indica,,,,4,Common eland,Nilgai,Greater kudu,Chital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Flacourtia rukam,Flacourtia,rukam,Flacourita rukam,Flacourita,rukam,,,,1,Banteng,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Populus,Populus,NA,Populus spp.,Populus,NA,,,,2,Stone's Sheep,Red Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Populus tremula,Populus,tremula,Populus tremula,Populus,tremula,,,,3,European Bison,European Roe Deer,Roe Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Populus tremuloides,Populus,tremuloides,Populus tremuloides,Populus,tremuloides,,,,1,Mule Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix,Salix,NA,Salix sp.,Salix,NA,,,,5,bighorn sheep,Red Deer,Himalayan serow,Muskox,Stone's Sheep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix arctica,Salix,arctica,Salix arctica,Salix,arctica,,,,1,Muskox,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix caprea,Salix,caprea,Salix caprea,Salix,caprea,,,,3,Red Deer,European Roe Deer,Roe Deer,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix cinerea,Salix,cinerea,Salix cinerea,Salix,cinerea,,,,1,Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix polaris,Salix,polaris,Salix polaris,Salix,polaris,,,,1,Muskox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix reptans,Salix,reptans,Salix reptans,Salix,reptans,,,,1,Muskox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Salix tetrasperma,Salix,tetrasperma,Salix tetrasperma,Salix,tetrasperma,,,,1,Asian Water Buffalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Scolopia,Scolopia,NA,Scolopia sp.,Scolopia,NA,,,,1,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Scolopia mundii,Scolopia,mundii,Scolopia mundii,Scolopia,mundii,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Xylosma,Xylosma,NA,Xylosma sp.,Xylosma,NA,,,,1,Baird's Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salicaceae,Xylosma pubescens,Xylosma,pubescens,Xylosma pubescens,Xylosma,pubescens,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salvadoraceae,Azima tetracantha,Azima,tetracantha,Azima tetracantha,Azima,tetracantha,,,,2,Bushbuck,Red Duiker,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salvadoraceae,Salvadora oleoides,Salvadora,oleoides,Salvadira oleoides,Salvadira,oleoides,,,,1,Blackbuck,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salvadoraceae,Salvadora persica,Salvadora,persica,Salvadora persica,Salvadora,persica,,,,1,"Indian gazelle, chinkara",NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Salviniaceae,Salvinia,Salvinia,NA,Salvinia sp.,Salvinia,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Acanthosyris falcata,Acanthosyris,falcata,Acanthosyris falcata,Acanthosyris,falcata,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Buckleya lanceolata,Buckleya,lanceolata,Buckleya lanceolata,Buckleya,lanceolata,,,,1,Japanese Serow,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Comandra pallida,Comandra,pallida,Comandra pallida,Comandra,pallida,,,,1,American Pronghorn,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Osyris alba,Osyris,alba,Osyris alba,Osyris,alba,,,,1,Italian Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Osyris quadripartita,Osyris,quadripartita,Osyris quadripartita,Osyris,quadripartita,,,,1,Dwarf Blue Sheep,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Santalum,Santalum,NA,Santalum sp,Santalum,NA,,,,1,Bongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Viscum,Viscum,NA,Viscum sp.,Viscum,NA,,,,1,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Santalaceae,Viscum album,Viscum,album,Viscum album,Viscum,album,,,,1,Red Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer campestre,Acer,campestre,Acer campestre,Acer,campestre,,,,1,Italian Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer cissifolium,Acer,cissifolium,Acer cissifolium,Acer,cissifolium,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer glabrum,Acer,glabrum,Acer glabrum,Acer,glabrum,,,,2,Rocky Mountain Goat,Bighorn Sheep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer japonicum,Acer,japonicum,Acer japonicum,Acer,japonicum,,,,2,Japanese Serow,Sika Deer,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer monspessulanum,Acer,monspessulanum,Acer monspessulanus,Acer,monspessulanus,Acer monpesslanum,,,1,Italian Roe Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer palmatum var. amoenum,Acer,palmatum,Acer amoenum var. matsumurae,Acer,amoenum,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer pectinatum,Acer,pectinatum,Acer pectinatum,Acer,pectinatum,,,,1,Himalayan Serow,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer pictum,Acer,pictum,Acer pictum,Acer,pictum,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Acer platanoides,Acer,platanoides,Acer platanoides,Acer,platanoides,,,,3,European Bison,European Roe Deer,Roe Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Aesculus indica,Aesculus,indica,Aesculus indica,Aesculus,indica,,,,1,Gray goral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Allophylus abyssinicus,Allophylus,abyssinicus,Allophylus abyssinicus,Allophylus,abyssinicus,,,,1,Menelik's Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Sapindaceae,Allophylus africanus,Allophylus,africanus,Allophyllus africanus,Allophyllus,africanus,,,,1,Maxwell's Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
